geoid,geoid20,year,denom_totalarea,existing_canopy_count,existing_canopy_pct,possible_canopy_count,possible_canopy_pct
1400000US06037480011,6037480011,2016,11744660,1817508.875,15.475194,5537911,47.152588
1400000US06037480012,6037480012,2016,13795636,2464397,17.863598,6041883,43.795612
1400000US06037480101,6037480101,2016,12191991,2169436,17.793943,5256014,43.110382
1400000US06037480102,6037480102,2016,13273037,2315962,17.448622,6001010.5,45.212036
1400000US06037480201,6037480201,2016,16426533,4443623.5,27.0515,6423272,39.103027
1400000US06037480202,6037480202,2016,16299503,3952473.25,24.249041,8026868,49.24609
1400000US06037480302,6037480302,2016,11318316,2451276.5,21.657608,4475897,39.545609
1400000US06037480303,6037480303,2016,4867397,740334.375,15.210068,2001839,41.127506
1400000US06037480304,6037480304,2016,4674853,388490.625,8.3102217,1809998.5,38.717762
1400000US06037480400,6037480400,2016,13787620,2829867.25,20.524696,5550933,40.260269
1400000US06037480500,6037480500,2016,22699528,8638778,38.057083,6952763.5,30.629551
1400000US06037480601,6037480601,2016,7508786.5,2765126.5,36.825211,2456353.25,32.713051
1400000US06037480602,6037480602,2016,17742986,6533891.5,36.825207,5804272,32.713051
1400000US06037480702,6037480702,2016,23420214,9797517,41.833591,8315984,35.507721
1400000US06037480703,6037480703,2016,12213113,4606796,37.720081,3785226.75,30.993135
1400000US06037480704,6037480704,2016,11483196,3077569.75,26.800638,4151344,36.15147
1400000US06037480802,6037480802,2016,18553747.4375,1982111.90625,10.683082,8783607.390625,47.341419
1400000US06037480803,6037480803,2016,11742652,2077875,17.695108,5292703,45.072468
1400000US06037480804,6037480804,2016,8883394,1391484.375,15.663882,3916392.25,44.086666
1400000US06037480901,6037480901,2016,10233309,1067990.625,10.436416,5184647,50.664425
1400000US06037480902,6037480902,2016,5522095,499158.8125,9.0393019,2299210,41.636551
1400000US06037480903,6037480903,2016,8655694,1403029.75,16.209328,3489792.25,40.317879
1400000US06037481001,6037481001,2016,11295844,1197436,10.600677,5317833,47.077785
1400000US06037481002,6037481002,2016,10000178,1384401.25,13.843766,4231122.5,42.310471
1400000US06037481101,6037481101,2016,9490477,1233859.25,13.001024,4054777.75,42.724701
1400000US06037481102,6037481102,2016,6614226.5,629521.875,9.5176945,2697497,40.783257
1400000US06037481103,6037481103,2016,15081272,1995932.75,13.234512,6901284.5,45.760628
1400000US06037481201,6037481201,2016,11130459.75,1182955.6015625,10.628093,5392573.484375,48.448795
1400000US06037481203,6037481203,2016,16756746,2294026.5,13.690166,8194285,48.901409
1400000US06037481300,6037481300,2016,9641292,1204101.5,12.489006,4791544,49.698151
1400000US06037481401,6037481401,2016,12950184,1494871.875,11.543248,6415734.5,49.541649
1400000US06037481403,6037481403,2016,8703317,1043547.3125,11.990225,4137542,47.539829
1400000US06037481404,6037481404,2016,11000819,1319023,11.990226,5229770.5,47.539829
1400000US06037481500,6037481500,2016,23356802,2591437,11.094999,13694775,58.632919
1400000US06037481603,6037481603,2016,7040292,1046700,14.867281,3128554.75,44.437855
1400000US06037481604,6037481604,2016,6746920.5,856575,12.695792,2941200,43.59322
1400000US06037481605,6037481605,2016,8226776.5,1110974.875,13.504376,2830289.25,34.403381
1400000US06037481606,6037481606,2016,9267525,1175442.25,12.683454,4029145.25,43.475956
1400000US06037481711,6037481711,2016,4811090.5,415814.0625,8.6428232,2082740.625,43.290405
1400000US06037481712,6037481712,2016,7924908,877485.9375,11.072506,3579876.5,45.172466
1400000US06037481713,6037481713,2016,4991512.5,507065.625,10.158557,2240747,44.891144
1400000US06037481714,6037481714,2016,4928259.5,515292.1875,10.455866,2244740.5,45.548344
1400000US06037481800,6037481800,2016,8834695,1663326.5,18.827209,4256058,48.174362
1400000US06037481901,6037481901,2016,19649446,3017390.5,15.35611,8595084,43.742119
1400000US06037481902,6037481902,2016,9575184,1508681.25,15.75616,4420181,46.162884
1400000US06037482001,6037482001,2016,31680820,5809354.5,18.337133,17167406,54.188641
1400000US06037482002,6037482002,2016,26840954,4796831,17.871313,12740541,47.466797
1400000US06037482101,6037482101,2016,12399905,2107125,16.993074,5511051.5,44.444305
1400000US06037482102,6037482102,2016,11785978,2756193.75,23.385363,4952686,42.021851
1400000US06037482201,6037482201,2016,8346037.5,1048246.875,12.559815,3731456.25,44.709316
1400000US06037482202,6037482202,2016,6966703,689498.4375,9.8970547,2898211,41.600899
1400000US06037482301,6037482301,2016,9437048,1220203.125,12.929924,3974175,42.11248
1400000US06037482303,6037482303,2016,10487933,1212110.25,11.557189,4686857.5,44.688095
1400000US06037482304,6037482304,2016,6702314,719732.8125,10.738572,3612065.5,53.892811
1400000US06037482401,6037482401,2016,9033159,994767.1875,11.012396,4411729.5,48.839275
1400000US06037482403,6037482403,2016,10272766,1718576.75,16.729445,6209030.5,60.441662
1400000US06037482404,6037482404,2016,10027646,1677569.5,16.729445,6060876,60.441662
1400000US06037482502,6037482502,2016,6850589,698639.0625,10.198234,3513501.5,51.287582
1400000US06037482503,6037482503,2016,7882762.5,752512.5,9.5463047,3957384.5,50.203014
1400000US06037482521,6037482521,2016,16613505,2991244.5,18.004898,8187296.5,49.280972
1400000US06037482522,6037482522,2016,17726398,2876604.5,16.2278,9566648,53.968369
1400000US06037482600,6037482600,2016,30549010,4105397.75,13.438726,18011358,58.958893
1400000US06037482701,6037482701,2016,13243570,1708045.25,12.897166,5652970.5,42.684643
1400000US06037482702,6037482702,2016,7653867,958668.75,12.525287,3766092.25,49.20509
1400000US06037482801,6037482801,2016,34006084,3753621.25,11.038087,22388976,65.83815
1400000US06037500100,6037500100,2016,108208548.828125,48268613.234375,44.607025,49767012.5,45.991756
1400000US06037500202,6037500202,2016,68318040,22461990,32.878563,34047884,49.837326
1400000US06037500203,6037500203,2016,20077940,8013702.5,39.912971,8855385,44.105049
1400000US06037500204,6037500204,2016,57233400,22843550,39.912971,25242818,44.105045
1400000US06037500300,6037500300,2016,96107587.78125,18939032.21875,19.706074,64495524.4375,67.107628
1400000US06037500402,6037500402,2016,14368583,1902845.625,13.243098,6886615.5,47.928288
1400000US06037500403,6037500403,2016,23501432.7421875,2943929.169921875,12.526594,14634601.80078125,62.271103
1400000US06037500404,6037500404,2016,12490328,2354182.5,18.848043,5615139,44.955898
1400000US06037500500,6037500500,2016,6885673.5,787660.4375,11.439119,3270163.5,47.492283
1400000US06037500600,6037500600,2016,12661424,1831738.625,14.467082,5765470,45.535717
1400000US06037500700,6037500700,2016,34855048,3506162.75,10.059268,22260592,63.866192
1400000US06037500800,6037500800,2016,19815243.09375,2752026.31640625,13.888431,11240711.4375,56.727596
1400000US06037500900,6037500900,2016,16790143.625,2435273.90625,14.504188,8583970.25,51.125057
1400000US06037501001,6037501001,2016,6815310,1206365.25,17.700813,3020770.25,44.323299
1400000US06037501002,6037501002,2016,15783958,3190529.25,20.213747,7026047,44.513847
1400000US06037501200,6037501200,2016,15152665,3005768.5,19.836567,6529490.5,43.091366
1400000US06037501301,6037501301,2016,9277702,2360024.5,25.437597,3601281.25,38.816521
1400000US06037501302,6037501302,2016,12273291,3122030.25,25.437597,4764064.5,38.816521
1400000US06037501400,6037501400,2016,11489319,2131373,18.550907,5082965,44.240788
1400000US06037501501,6037501501,2016,67839841.1875,20706468.09375,30.522577,43148072.4375,63.602852
1400000US06037501503,6037501503,2016,8650462,2016478.125,23.31064,2602729.75,30.087755
1400000US06037501504,6037501504,2016,8019872,1364217.25,17.010462,2623795.25,32.716175
1400000US06037501600,6037501600,2016,111017613.5,34368705.875,30.957886,65652927.5,59.137398
1400000US06037501700,6037501700,2016,15030731,3664715.5,24.381485,6248700,41.57283
1400000US06037501802,6037501802,2016,8292951.5,2387756.25,28.792599,2983542.25,35.976845
1400000US06037501803,6037501803,2016,6333421,1092436.375,17.248756,2375642.5,37.509624
1400000US06037501804,6037501804,2016,5696887.5,1300120.25,22.821589,2018221.875,35.426746
1400000US06037501900,6037501900,2016,14983138.640625,3342468.025390625,22.308197,6441884.71875,42.994228
1400000US06037502003,6037502003,2016,6921050,1407107.625,20.330841,3052850.25,44.109642
1400000US06037502004,6037502004,2016,14411995,2051156.25,14.232285,6775031,47.009666
1400000US06037502005,6037502005,2016,11280535,1615364.75,14.31993,5068792,44.933968
1400000US06037502100,6037502100,2016,20797543.8125,3294673.90625,15.841649,10031656.65625,48.234814
1400000US06037502200,6037502200,2016,18627992,2635172,14.146302,8550161,45.899532
1400000US06037502303,6037502303,2016,25030219.5,3071998.75,12.273159,11919343.75,47.619812
1400000US06037502401,6037502401,2016,10058512,1579261,15.700742,4731117,47.035954
1400000US06037502402,6037502402,2016,9630679.53125,1575643.4609375,16.360668,4870367.25,50.571377
1400000US06037502500,6037502500,2016,40376124,3235950,8.014514,23332472,57.787796
1400000US06037502602,6037502602,2016,13598831,2220890.5,16.331482,6080976.5,44.716908
1400000US06037502603,6037502603,2016,10555448,1328021.375,12.581384,5649360,53.520798
1400000US06037502604,6037502604,2016,10186247,1281570.75,12.581383,5451760.5,53.520798
1400000US06037502700,6037502700,2016,74576760,6545530,8.7769032,36433832,48.854137
1400000US06037502801,6037502801,2016,24040886.34375,4111412.578125,17.101751,11093365.546875,46.143745
1400000US06037502901,6037502901,2016,13235512,1806370.25,13.647906,6275461,47.413815
1400000US06037503000,6037503000,2016,14280300,2291357.75,16.045586,7069612.5,49.50605
1400000US06037503103,6037503103,2016,11677781,2249522,19.263266,5833954.5,49.957733
1400000US06037503104,6037503104,2016,5875354.5,809971.875,13.785923,2654845.25,45.186131
1400000US06037503105,6037503105,2016,11910080,2495615.5,20.95381,6025584.5,50.592308
1400000US06037503106,6037503106,2016,9912023,1459814,14.72771,4592320.5,46.330811
1400000US06037503201,6037503201,2016,14372269,2394928,16.663534,6915164,48.114628
1400000US06037503202,6037503202,2016,12103242,1792054.75,14.806403,5948240.5,49.145844
1400000US06037503301,6037503301,2016,11739052,2977664,25.365456,4777579.5,40.69817
1400000US06037503302,6037503302,2016,16566188,2260265.5,13.643847,7956506,48.028587
1400000US06037503401,6037503401,2016,21050446.40625,3474107.86328125,16.503725,8983584.96875,42.676456
1400000US06037503402,6037503402,2016,17361864.9375,3118823.537109375,17.963644,8129951.03125,46.826485
1400000US06037503501,6037503501,2016,16650968,2672436.5,16.049736,7338469.5,44.07233
1400000US06037503502,6037503502,2016,13163921,1830471.875,13.905218,5980779,45.433113
1400000US06037503601,6037503601,2016,14914907,2758359,18.493975,6605751,44.289589
1400000US06037503602,6037503602,2016,35302064,7887628,22.343248,19455946,55.11277
1400000US06037503701,6037503701,2016,12417202,1462486,11.777903,5736783,46.200287
1400000US06037503702,6037503702,2016,17922944,2258897,12.603381,8654923,48.289627
1400000US06037503704,6037503704,2016,16085949,3571739.75,22.204098,6550636,40.722721
1400000US06037503705,6037503705,2016,12602842.59375,2752957.33984375,21.843939,5167995.015625,41.006584
1400000US06037503801,6037503801,2016,13664694,2002432.125,14.654058,6745431.5,49.363941
1400000US06037503802,6037503802,2016,14210691,2156723.5,15.176767,6021295.5,42.37159
1400000US06037503901,6037503901,2016,9670957,1297503.125,13.416492,4245034,43.894665
1400000US06037503902,6037503902,2016,56350316,4403531.5,7.8145638,27686352,49.132557
1400000US06037504001,6037504001,2016,14870067,2480709.5,16.682571,6642745.5,44.671928
1400000US06037504002,6037504002,2016,16554291,2586009.5,15.621385,7531804.5,45.497597
1400000US06037504101,6037504101,2016,13054345,1814934.375,13.902914,5965312.5,45.695992
1400000US06037504200,6037504200,2016,82965309.875,6902452.375,8.319685,45248784.78125,54.539402
1400000US06037530005,6037530005,2016,24647368,4052716.5,16.442797,12076961,48.998989
1400000US06037530006,6037530006,2016,7048420.5,995807.8125,14.128098,2917504.75,41.392319
1400000US06037530007,6037530007,2016,52162661,8977562.5,17.210707,32622545,62.540031
1400000US06037530101,6037530101,2016,10643332,1546214.125,14.527538,4999454,46.972641
1400000US06037530102,6037530102,2016,14213995,1713164,12.052656,6654037.5,46.813282
1400000US06037530202,6037530202,2016,19246402,3266046.5,16.969646,9752210,50.670303
1400000US06037530203,6037530203,2016,7937058,1164361,14.669931,3623132.75,45.648308
1400000US06037530204,6037530204,2016,7185220.5,1093317.25,15.216196,2891629.75,40.244133
1400000US06037530301,6037530301,2016,6279750,531154.6875,8.4582138,2871281.25,45.722858
1400000US06037530302,6037530302,2016,9150778,1087593.75,11.88526,3516286,38.426086
1400000US06037530400,6037530400,2016,16383712,2020387.5,12.331683,8125453,49.5947
1400000US06037530500,6037530500,2016,9669181,970679.4375,10.0389,3993603.75,41.302399
1400000US06037530603,6037530603,2016,13187331.5,2329077.125,17.661474,6596966.25,50.025028
1400000US06037530700,6037530700,2016,11410788,597104.3125,5.2328053,4320454,37.862888
1400000US06037530801,6037530801,2016,8282545.5,1313943.75,15.864009,3777947,45.613358
1400000US06037530802,6037530802,2016,6063207.5,1243567.75,20.510065,2715071.25,44.779453
1400000US06037530901,6037530901,2016,4796451.5,664312.5,13.850082,2128106.25,44.368347
1400000US06037530902,6037530902,2016,5601459.5,895935.9375,15.994687,2566954.75,45.826534
1400000US06037531000,6037531000,2016,10804010,1341850.125,12.419927,4502095,41.670593
1400000US06037531101,6037531101,2016,7531744,691443.625,9.1803923,3116929.25,41.3839
1400000US06037531102,6037531102,2016,5329719.5,724760.625,13.598476,2410531.25,45.228107
1400000US06037531201,6037531201,2016,5942604,779770.6875,13.1217,2645782.5,44.522274
1400000US06037531202,6037531202,2016,4774613,443810.28125,9.2952099,2071663.125,43.389133
1400000US06037531301,6037531301,2016,8488800,877528.125,10.337481,4402040.5,51.85704
1400000US06037531302,6037531302,2016,9506744,999614.125,10.51479,4019248.5,42.277866
1400000US06037531502,6037531502,2016,4741101.5,491146.875,10.359341,1713867.25,36.149136
1400000US06037531503,6037531503,2016,12555934,1462868.375,11.650813,7618748,60.678463
1400000US06037531504,6037531504,2016,5391478,776109.375,14.395113,2270700,42.116467
1400000US06037531602,6037531602,2016,4814817,544289.0625,11.30446,1836717.25,38.147186
1400000US06037531603,6037531603,2016,4682601.5,614334.375,13.11951,2067750,44.158146
1400000US06037531604,6037531604,2016,3945501.5,425390.625,10.781662,1644145.25,41.671387
1400000US06037531701,6037531701,2016,6837412.5,738379.6875,10.799109,2736731.25,40.025833
1400000US06037531702,6037531702,2016,7195837.5,624839.0625,8.6833401,2743706.25,38.129074
1400000US06037531800,6037531800,2016,6670490.5,636285.9375,9.5388174,3086282.75,46.267704
1400000US06037531901,6037531901,2016,8296797.5,1056526.875,12.734153,3147940,37.941628
1400000US06037531902,6037531902,2016,7604894,833292.5,10.957319,3181427.25,41.833946
1400000US06037532001,6037532001,2016,14521444,1179590.625,8.1230946,6927328,47.704128
1400000US06037532002,6037532002,2016,8990761,934439.0625,10.393326,4728290.5,52.590549
1400000US06037532101,6037532101,2016,14828716,1771354.5,11.945435,7872341.5,53.08849
1400000US06037532102,6037532102,2016,10859175,1618621.875,14.905569,5816376.5,53.561863
1400000US06037532200,6037532200,2016,30193636,2712122,8.9824295,14953233,49.524452
1400000US06037532302,6037532302,2016,35338272,2018354.5,5.7115259,16899106,47.820976
1400000US06037532303,6037532303,2016,81378224,4612261,5.6676846,36342448,44.658688
1400000US06037532304,6037532304,2016,86905178,4814921.15625,5.5404305,43877262.875,50.488663
1400000US06037532500,6037532500,2016,10965389,969023.25,8.8371077,4513608,41.162315
